"Accession","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61","F62","F63","F64","F65","F66","F67","F68","F69","F70","F71","F72","F73","F74","F75","F76","F77","F78","F79","F80","F81","F82","F83","F84","F85","F86","F87","F88","F89","F90","F91","F92","F93","F94","F95","F96","F97","F98","F99","F100"
"A0A161I202",4989905.10717773,1188298.72964478,1032839.21142578,1770.89785766602,176.550290660716,117351.951171875,1209.22534179688,54.8749488539527,202.308647155762,NA,114.79122655814,457.506703516892,385.289925889134,51848.19921875,NA,31455.23828125,40701.8125,163.373459107117,134.473827840864,378.221130371094,19196.94140625,4881.2265625,27635.720703125,500.575570021992,NA,NA,NA,115.071541182066,NA,NA,426.507381409005,13.6246368085017,NA,NA,328.568801943761,NA,NA,460.192886837741,NA,454.057464599609,399.182220190017,433.420264240968,1042.65698242188,NA,1213.94006347656,NA,3279.76782226563,9.6946781266827,58.4242492332798,515.568960216069,290.576834915543,16778.8544514974,21416.3752848307,15828.6286621094,NA,82.9028007151659,424.468090631957,3143.67997233073,3176.0303141276,3470.84875488281,100.020568847656,143.771141650461,140.197846903979,150.798838297526,205.271219889323,156.969838460286,133.483308753041,122.49396956161,484.517943595993,70.6422433163516,337611.028564453,329882.686157227,289399.43347168,3033.2578125,3174.92846679688,NA,2106.67895507813,1405.56030273438,1283.71765136719,1045.83662414551,1144.32928466797,1238.69413757324,2286.60331726074,796.556365966797,1073.50018310547,1367.34149169922,1196.14404296875,1287.13635253906,6723.82360076904,6605.55380249023,8376.76710510254,163.138129625228,1187.83752441406,2578.77440643311,371.386566162109,360.045806884766,294.887542724609,504.637654692265,1501.8413772583,81.9573364257813
"P04406",40081.8183186849,45422.3700358073,42829.5650431315,31820.9047241211,35786.6579996745,34056.776357015,3299.3993733724,334.104133605957,991.658493041992,1702.826171875,NA,NA,NA,225.945874406417,NA,NA,421.253631125871,NA,NA,NA,182.854510489309,NA,NA,NA,360.977901076082,88.4456827594437,NA,141.055651944082,NA,463.101251874592,NA,NA,424.419067136025,NA,NA,NA,NA,NA,NA,NA,NA,NA,218.643791829128,NA,NA,NA,NA,55.8599125426258,513.49832063979,NA,325.147855453446,381293.022705078,438779.545410156,451373.743896484,263.085786280456,192.247863769531,NA,1022.0224609375,1138.46765136719,975.809997558594,118.554156560457,155.87529247013,509.18552956685,267.35595703125,335.644378662109,425.000015258789,103.035307395299,146.720778668961,103.927263562745,182.856590541706,27.5782702050139,9691.2080078125,NA,NA,231.230796550595,75.3529941481525,391.713012695313,331.952239990234,398.560852050781,NA,267.272434586587,192.768464527721,698.433898925781,981.371276855469,280.029418945313,NA,495.354421507336,NA,NA,NA,229.570732474258,NA,66.4573748002109,411.672438029329,NA,164.159181926484,307.067128820576,NA,41.4070829090979,394.92532270403
"W8QEY1",40620.8629557292,28998.4723307292,3507.34383138021,1232.50594075521,NA,NA,434.321637471517,78.7390340169271,502.969067891439,28.5048166910807,NA,43.9159296303433,NA,365.518866042501,87.0254416929791,9.88682222560867,209.287515971038,164.61959178819,330.072649086737,366.522303554308,NA,458.171768290146,502.312925466403,NA,396.006478680257,506.902842524151,NA,189.642038183543,201.684209928697,323.291102435703,NA,NA,346.83612707941,116.621005821404,NA,NA,45.6250144190437,NA,NA,49.6267877358742,NA,14.6626702136107,235.581671813239,266.966508583806,NA,NA,NA,NA,474.563447476207,NA,196.431009928385,16787.897644043,126191.573445638,7870.64343261719,NA,91.5698852539063,93.2726542154948,8493.58284505208,5282.02522786458,5577.05631510417,191.117819323663,218.270568847656,NA,2134.93716430664,88.4109183996874,354.315724690755,4069.56013997396,663.946736653646,49.8621164957682,327.095370862258,4782515.96110026,4716751.58528646,5501406.87720744,NA,2958.84309895833,NA,45172.240234375,55421.6549479167,52128.0426432292,143477.577412923,132820.068827311,165176.875879923,1320.4013671875,883.657063802083,1172.58833821615,2075.98498535156,2353.9053141276,2326.23243204753,529.118326822917,553.017842610677,501.120676676432,55955.6095377604,28767.4045308431,30830.5125528971,12280.4472961426,5046.4995320638,4843.21864827474,643.530049641927,NA,191.675496419271
"Q04695",NA,18.8057573549258,425.148716283608,51241.25,12223.1474609375,38090.31640625,NA,NA,220.05989074707,396.21391207804,NA,518.575094129906,444.069026954152,NA,71.9102185445046,NA,NA,466.110227449585,1758.14868164063,NA,NA,132.868057250977,NA,NA,434.312752796293,4307.109375,7253.8017578125,5495.4228515625,NA,197.725048821609,317.514084455632,NA,374.73486328125,208.034374746628,NA,NA,202.527019275989,394.883829489137,NA,198.605024869967,103.895988588612,NA,NA,46.4521776865123,NA,NA,504.456449899568,158.594253529445,304.712891339898,NA,814.281702677409,47372.5106608073,54007.860921224,49786.885538737,1446.90221150716,1596.3332417806,1759.16631062826,40447.4459025065,46089.5901285807,32094.7912190755,7620.72809855143,7036.7685546875,5873.26633707682,3490.97618611654,4048.00184122721,4749.5780843099,106.288370768229,2117.9967397054,4182.07600911458,100.221801757813,34.2910578539522,NA,NA,193.688862963974,486.853001679239,209.723138148345,NA,NA,NA,NA,273.566744303435,NA,NA,NA,NA,164.087253044107,NA,357.624800819189,NA,NA,377.53111635434,NA,323.560546011361,513.25525731323,NA,NA,331.081178109823,NA,NA,NA
"Q7Z3Y8",30476.833984375,20412.1861979167,21960.8212890625,418.760009765625,121.508921305339,149.411417643229,124.380615234375,178.947051882043,251.165335904879,NA,NA,NA,NA,NA,77.0074844360352,473.39417216845,63.6324255889629,NA,NA,337.3435021952,67.3437746003081,470.498233710993,418.885714580649,1221.67358398438,1450.94262695313,259.491398856252,NA,351.703281585763,NA,NA,NA,NA,NA,478.591484858375,NA,141.412384621478,NA,NA,297.392589575553,508.915717954924,397.922820533678,360.637050234725,NA,301.902341532513,500.741150882396,NA,NA,NA,NA,217.666113225348,438.542887369792,9555.666015625,3789.35363769531,6987.087890625,201.029113769531,385.983662923177,160.644948323568,1605.44003295898,1604.31184895833,1386.5244140625,735.962514241536,652.22216796875,537.486099243164,1245.93995157878,1549.58021036784,1712.61624145508,NA,NA,109.624760945638,NA,944678.1484375,947377.813151042,969701.078776042,5807.60481770833,NA,495.377017554517,78872.7390136719,68751.9090372721,61103.3600260417,440.7333984375,2093.38563028971,271.971313476563,210.588061259185,106.09510319968,111.849985758464,447.850814819336,185.062352498372,198.054662068685,53.2401991617304,NA,NA,1771.25508117676,165.321573893229,64.4726409912109,194.32997639974,356.232228597005,95.9479370117188,363.277323404948,NA,401.003085738312
"A2NUT2",172661.585611979,58864.302734375,84098.2350260417,16006.5192464193,21405.3376057943,15003.6118164063,1464.86329650879,975.505030314128,641.921529134115,67.6080271402995,428.111419677734,377.265808105469,272.048004150391,333.873946113602,NA,NA,NA,NA,NA,NA,NA,135.165480541689,264.332798932494,NA,81.3836556805748,NA,NA,NA,274.50394678433,NA,NA,457.209108373879,245.760894775391,360.568756103516,407.266090587915,178.368705699851,4173.65625,2275.29467773438,5037.48095703125,341.700395534618,NA,148.979039528192,276.06564968855,NA,461.463286312683,17165.822265625,14970.3828125,15658.951171875,644.874084472656,580.557739257813,35.6638251464227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,289.134010630522,182.333365203432,72.3250132093192,418.546144665258,519.023888520099,NA,42.6301464572378,143.152797756226,359.96489679975,91802.3878529866,94073.777750651,83017.8983764648,NA,2340.75390625,360.312206490024,16233.5782877604,15501.2673339844,13889.0939737956,788.60703531901,1715.1684366862,1604.34882609049,NA,393.668246359838,178.261881510417,217.883585611979,239.05583190918,300.454416910807,2192.25416564941,2102.74682617188,1476.23011779785,956.374760945638,790.471613566081,1997.72723388672,344.923129502937,280.681498209635,194.589518229167,195.608418629661,94.3134627675108,4783.52923583984
"S6BGD6",NA,4519.9892578125,18797.3605957031,26066.7608795166,22432.8019866943,23308.7092285156,NA,NA,31.496873255461,NA,230.563555268218,517.242022350676,NA,206.346262216023,NA,NA,5135.662109375,427.202697753906,NA,197.222763061523,174.473970061595,NA,466.973881252835,464.687485890738,323.071653579605,26.0470092615644,474.359823695539,184.393433388727,NA,84.7567216327073,284.294984575797,182.088345390746,399.419300052881,NA,239.280163397076,53.8270018273814,81.7537526371364,NA,NA,202.598977688405,266.92168367854,NA,NA,348.446018892878,459.621943255475,2793.73071289063,2795.310546875,4555.23583984375,414.586437736542,129.27697928086,362.93535007544,7780.619140625,7999.51806640625,7472.4453125,NA,517.82029930671,320.461093542686,435.478504831496,NA,353.054504394531,38.9757935683288,NA,NA,NA,81.6829009960695,NA,404.020640757912,87.4784622192383,NA,483.712960776709,566084.434895833,567122.434895833,524280.4375,NA,316.171954336855,517.249838129102,27270.0035807292,20016.1616210938,20303.7278645833,221.774495442708,535.127258300781,566.866851806641,NA,316.321819770253,335.346934970664,507.502807617188,674.633463541667,826.956960042318,778.262140909831,1003.57787068685,746.110046386719,3840.37985738119,388.71543375651,167.195175170898,201.401892708215,141.159790039063,227.046356201172,144.301930745443,NA,120.511054534124
"Q6ZVX0",6200.69978841146,798.733561197917,1840.10074869792,488593.632161458,501354.560546875,440860.74609375,422.738756829074,NA,330.717549641927,117.86924235026,NA,NA,NA,NA,NA,NA,358.802740288878,107.011526577982,NA,489.968505176555,364.007177342826,NA,29.6298229677955,NA,305.523871056624,22.039217988985,NA,60.1483965204538,508.953254144555,NA,NA,NA,NA,211.4475259117,353.477585644639,329.5449078309,116.736076033734,110.24978245473,117.852959363661,NA,NA,NA,NA,165.687167335044,50.7506038476439,NA,19151.5234375,2762.87890625,96.2440396731822,289.452903467186,167.962885538737,44679.6416015625,76912.7777913411,52802.231648763,107.266764322917,386.027450561523,213.512985229492,7168.86889648438,4283.35811360677,6011.85386149089,797.716684977214,698.699279785156,569.250305175781,967.363698323568,1076.71257019043,1303.07475789388,238.27818552653,3440.25431315104,9060.0946299235,198.947423299154,59159.5740559896,46653.2062988281,59536.3700358073,NA,331.525065104167,2729.89339192708,102035.311238607,84204.6897277832,72500.075012207,1845.32287597656,3761.72249348958,3458.30495198568,592.011189778646,329.000834147135,730.672566731771,591.410298665365,814.866241455078,615.586395263672,62120.759165446,58709.4405314128,50920.1609700521,13771.2607498169,3887.08709208171,2092.45079040527,2287.52019755046,2170.35527038574,2358.77684020996,22.8939107259115,711.811279296875,NA
"P05109",379.29994791602,NA,986.686340332031,54.1938187711383,NA,NA,NA,194.73563834993,NA,NA,NA,952.249389648438,428.60701367466,131.240947399462,107.798020203989,298.452416028619,392.005028499512,366.73257461943,NA,NA,NA,388.979503031854,NA,NA,165.406390275544,NA,NA,32.8538740484808,205.896909417628,62.324949697419,16159.634765625,8966.3046875,5000.220703125,4772.27081298828,5642.47052001953,4977.63146972656,4645.19091796875,2373.98486328125,4372.97216796875,NA,NA,290.084448862297,NA,NA,NA,NA,NA,504.052832717691,NA,354.790500630547,370.497559016898,104.478474180367,110.615002597921,NA,NA,NA,112.974084699386,NA,NA,NA,254.601642130456,474.990138147907,32.2589158879267,NA,239.789291381836,NA,507.110116169263,226.603596244946,212.395950533666,70.3436965942383,169992.554931641,144701.104166667,127169.936360677,NA,217.292590300132,NA,9351.59511311849,15462.7094726563,13066.1310221354,218.045633951823,6252.78887939453,6347.25133260091,9596.39388020833,8282.89127604167,7508.36529541016,7707.39154052734,8468.21758015951,8390.70960489909,7573.5395711263,7631.76194254557,7265.72149658203,813.872762044271,823.934204101563,651.994328816732,884.472513834635,4011.7382405599,4029.2616780599,526.170636494954,97.48583984375,278.597630818685
"P19012",NA,353.241756088478,52.1413928147774,5916.73111979167,301.754603835264,4246.42805989583,NA,19.0076700846354,38.2733872132446,235.085550089001,NA,130.873915636772,NA,400.893670407477,447.598243033983,NA,NA,NA,NA,2781.28002929688,234.745013548922,NA,NA,NA,NA,NA,NA,475.889714759831,442.922844016081,411.295867821904,NA,NA,411.875457533414,470.618144066195,NA,294.141682255423,153.552188364625,150.256532989946,NA,NA,NA,NA,NA,NA,NA,314.468597412109,460.164398193359,7383.60821533203,288.586804237815,NA,NA,NA,207.394094027031,472.504314933263,NA,NA,185.395494849113,NA,262.696466357552,NA,207.517371290809,NA,411.33098726828,186.581124352512,441.610869755563,72.2563409819704,44.2636238162518,NA,406.820599084204,NA,136344.890258789,83911.1434733073,96884.2094726563,443.971094767253,5878.41490681966,451.389862060547,131708.659505208,122542.715250651,115424.1268514,328.527608235677,341.940185546875,301.891031901042,360.260213216146,518.382731119792,783.465291341146,2571.74429321289,1836.03379313151,1899.59817504883,6529.57780965169,6652.82750447591,6390.83483886719,2982.00270589193,1896.1483968099,346.27402750651,118.28813680013,NA,275.104526423549,539.41433207194,452.297292073568,127.285837809245
"Q7Z374",NA,474.319275926002,NA,NA,329.814977104521,NA,366.751348825995,NA,275.76546146922,NA,NA,NA,NA,370.441250557097,NA,376.329699898308,NA,NA,NA,NA,509.566928419794,NA,35.7458583852694,66.6742972646296,154.734034876354,NA,NA,NA,NA,NA,61.4576250924433,297.406338350353,517.692835191668,1993.19519042969,1549.26354980469,1195.73425292969,254236.78125,137906.390625,3559.427734375,367.674012240466,306.360635943746,307.6669921875,NA,517.776198371505,64.9721636535339,NA,96.5072680227467,482.003704980036,NA,474.124505105878,370.436279296875,88874.1284179688,84959.8499145508,89182.2951660156,3682.41188557943,3535.74858601888,3259.35567220052,11896.665608724,10237.6274108887,9052.86428833008,11393.2418619792,14662.6031901042,12205.3134765625,2250.40234375,2374.845703125,2757.60319010417,23.1927973429362,4644.63414891561,8581.93640136719,NA,6256195.27571615,5307338.72892253,4627429.63712565,1739.93690999349,5638.32399495443,3943.45239766439,264145.496826172,255856.991821289,206665.915242513,1638.9438273112,1673.42579142253,1468.76595052083,670.52587890625,NA,1076.49557495117,NA,NA,NA,268.164494832357,123.668538411458,200.718500773112,3226.64459737142,634.951443990072,1845.37363942464,4034.70471191406,3657.8007405599,4064.32773844401,157.122090657552,343.460896809896,4939.01843516032
"P29508",285.10527517759,NA,155.489311862158,324.390794804859,370.759069299095,NA,288.580602687519,83.2214029714026,NA,NA,NA,NA,NA,NA,NA,204.563215934251,NA,NA,141.666637533451,81.6792782411698,29.9218538768518,70.5602564299846,NA,439.833389402094,NA,NA,321.282780440167,508.988585021171,394.65823148646,139.136095915321,NA,1206.76582336426,839.600769042969,1094.39758300781,1907.93768310547,872.453125,473.418173676066,NA,281.038948710814,398.199760624469,NA,NA,11.7546607474781,NA,400.901206618729,NA,160.724502563477,257.026214234464,889.161926269531,547.800903320313,NA,245729.854085286,256403.005696615,264378.509928385,NA,NA,47.8485504936125,16264.8998819987,18491.2462361654,16845.2078450521,171.993082682292,129.10752360026,99.1809488932292,354.282382569904,NA,494.327492365191,132.718092488527,NA,269.744445972535,240.363844796784,157246.501424154,138545.811035156,136365.111653646,47575.6585286458,46072.1028645833,45358.7568359375,62497.2462361654,49704.107035319,43914.8140055339,411.246988932292,504.368479410807,786.119466145833,103.828450520833,72.8766123453776,441.408190815127,535.515416463216,479.696166992188,393.581136067708,562.994150797526,457.123336791992,103.432108561198,318.446517944336,1986.63509114583,2513.55099487305,862.414021809896,1017.33699035645,790.825622558594,555.397786458333,1057.82701619466,436.702295939128
"D9IAI1",88194.1640625,198.814208984375,66164.54246521,2098.3984375,207.029724121094,263.76508816338,497.462613732612,70.2765884399414,50.569205536369,NA,NA,31.1707677067051,155.283317327641,184.586968183068,NA,NA,NA,394.912664604287,NA,363.007258262584,33.4844715777415,NA,NA,NA,238.691188579192,134.305252586068,281.063051758196,44.6461853539796,NA,NA,NA,95.5750913366908,NA,NA,507.62956468813,NA,443.023803710938,937.476745605469,102.228271996237,150.987838745117,108.738437465348,456.417796026382,NA,400.721832446416,NA,5531.95458984375,NA,NA,189.493233774138,187.874043023918,NA,28626.4322916667,32974.1133626302,32063.8099772135,95.2142944335938,149.377583821615,186.968404134115,55.0400586860253,NA,186.6123046875,349.451059977214,260.842488606771,216.032541910807,NA,341.909198811559,89.8565193555738,1028.99719746908,436.080485026042,964.763549804688,2372.58479817708,18808.2470703125,11603.0172526042,4288.26106770833,4801.20377604167,4196.54654947917,3894.20052083333,1771.9450378418,1559.60298665365,1083.42250569661,224.306111653646,381.373189290365,135.135599772135,274.747497558594,246.22178141276,211.250773111979,4390.25355021159,4288.3808186849,4074.65064493815,13610.1058858236,14528.0525309245,14180.7033081055,63.0357462565104,114.635172526042,74.1798400878906,907.718302408854,767.746846516927,707.653452555339,235.425722344578,21.1147549947103,NA
